,text,score
49,"메뉴가 참 다양해서 좋음. 다만 메뉴 가격이나 편리성이 무색해지는 최소주문금액과 배달팁이 큰 단점. 메뉴 하나가 8천원 해도 최소주문금액이 만원이면, 결국 만6천 주고 2인분 시켜야됨. 거기다가 배달팁도 있음. 차라리 배달팁을 더 주고 1인배달을 시켜주든가, 2인분 이상이 배달이라고 하든가. 이해가 안되는 시스템.",4
50,"오랫동안 애용중인 배민인입니다^^ 매장도 계속 추가되고 다양한 음식이 많아져서 정말 좋습니다. 하지만 아쉬운게 있다면, 메뉴사진이 추천메뉴에만 있어서 메뉴선택이 어려워요. 사진이 모두 있다면 메뉴선택이 더 수월할것같아요. 그리고가게 운영시간이 실제 운영시간과 맞지않은 곳이 몇몇있어서 불편함이 있고, 어느 가게는 배송료를 현금으로 받는곳이 있어서 현금이 없을땐 주문을 할 수 없어 아쉬워요. 어플사용에 항상 좋은 환경이 되게 개선 해주셔서 감사하며, 위 사항도 개선된다면 정말 더 좋을것 같아서 적었습니다. 수고하세요^^",4
51,"배달앱 1등답게 정말 많은 매장과 보기편한 분류등으로 자주애용하고있습니다. 근데 사용하다보니 1가지 기능이 추가되었으면 하는데 어렵지 않을까 생각되는데, 가게 매장 이름 검색도 좋지만 메뉴이름으로 검색도 가능하면 좋을 거 같습니다. 며칠전 어떤 음식이 떠올라 먹고싶었는데 메뉴이름은 생각나는데 매장이름이 생각나지 않아 찾다 포기한 경험이 있거든요.",4
52,배달앱 중에선 배민이 제일 편한거 같아요~ 몇 년 사용하면서 꽤 불편하다고 느낀점이 있는데 가게 메뉴들 리스트에 적혀있는 설명(보통은 메뉴의 구성을 적어둡니다)과 메뉴를 선택해서 들어가면 보이는 설명이 다를 경우에 리스트에 적혀있는 글이 잘려서 다 안보이면 뒷내용을 알 수 없다는 점이예요. 사진에서 메뉴 구성을 한 눈에 볼 수 있는 메뉴들은 괜찮지만 마라탕과 같이 조리시 사진이 찍혀있는 경우 구성품을 전부 알기 힘든 경우에는 사리를 추가하거나 빼는것이 굉장히 난해합니다. 이런점 때문에 지난 몇 년간 같은 불편함을 격고 있습니다. 주변 지인분들도 공감하시더라구요. 개선되었으면 하네요.,4
53,"배달의 민족 다 좋습니다. 하지만 아쉬운 두 가지가 있습니다 주문한 것에 대해서 문의하기에 텍스트나 사진은 넣을 수 없다는 점,, 쿠폰은 많이 주는데 가게에서 주문하는,,, 배민을 키는 건 주문을 해서 빨리 받음이 아닌지요? 필요한 분도 있겠지만 앱에 조금 더 적합한 쿠폰을 주시는 게 좋다고 생각합니다",3
54,"프랜차이즈나 직영점 같은경우 만나서 결제가 많이 없어졌어요.. 회사에서 다과 주문을 많이 시키는데 커피집, 빵집이 다 그러니 법인카드사용에 많은 불편을 겪고 있고 업무 효율성을 위해 배달을 시키는건데 만나서 결제가 안되니 업무에도 많은 차질이 생겨요;; +) '기존에 만나서 결제가 가능한 업체'는 만나서 결제가 된다고 하셨는데, 지금 제가 문의한 이유는 기존 만나서 결제가 가능""했던"" 업체가 그 기능이 없어졌다는 말입니다 제가 일하고 있는 회사는 온라인 카드 결제가 굉장히 까다롭고 어렵기 때문에 만나서 결제가 매우 중요한 부분이라 말씀드립니다",1
55,"왜 삭제됐지 업뎃하고 스크롤 내리면 아래가 아니라 옆으로 넘어가면서 버벅거림 어떻게 앱이 스크롤 내리는 것도 제대로 인식을 못함? 심지어 많은 메뉴, 가게들을 훑어볼 수 있어야하는데 그 기능이 불편해졌다는 말임. 앱 담당자는 머리 박았으면 좋겠음. 말도 안되게 불편하고 배달앱 뒤지다가 홧병나서 실려갈거같음. 내가 가게 볼려고 스크롤을 내리는거지 옆으로 갈려고 스크롤을 내리는 거겠음????",1
56,배달 앱 중에서 제일 편하고 정직하게 운영되는 것 같아 자주 시켜먹습니다. 근데 한 가지 아쉬운 점이 있다면 리뷰를 달지 않은 채로 모바일작업을 하고 있으면 배너가 작업창을 가려버립니다.. 이런 식으로 앱이 광고를 싸지르면 제 입장에서는 작업에 지장이 갈 수 밖에 없고요.. 애초에 리뷰는 사장님께 개선점이나 좋았던 점을 기재하는 건데 항상 그런 것들이 생겨날 수는 없는 것입니다.. 그렇기 때문에 리뷰요청 메시지를 화면을 점유하는 메시지가 아닌 카톡이나 휴대폰 메시지와 같은 상단 알림으로 변경해주었으면 합니다.. 앱이 화면을 점유해버려서 작업이 멈추면 가끔 빡치거든요,4
57,"1. 메뉴 선택란에서 해당 메뉴를 주문한 사람의 리뷰를 볼 수 있는 기능이 있었으면 좋겠습니다. 주문하기 전 특정 메뉴에 대한 리뷰를 보고 싶은데 직접 리뷰란을 스크롤하면서 찾기 너무 번거롭고 불편합니다. 다른 배달앱인 요*요에는 예전부터 있었던 굉장히 유용한 기능인데 배민에도 생겼으면 좋겠습니다. 2. 배달팁 낮은순 정렬 시스템이 개선되었으면 좋겠습니다. 배달팁이 저렴한 곳을 찾고 싶어서 그 기능을 사용하는건데 배달팁이 500~1000원인 가게보다 0~5000원인 가게가 더 먼저 뜹니다. 근데 5만원 이상 주문시 0원, 그 이하는 5000원 이러는 가게가 너무 많다보니 짜증이 안 날 수가 없습니다… 그냥 단순히 최소 배달팁 순으로 정렬되는 것이 아니라 직접 원하는 배달팁의 범위를 설정하는 식으로 개선되면 좋을 것 같습니다.",4
58,많이쓰다보니 편하기는한데.배달팁이 너무 부담스러워요. 장기적으로 쓸때 이벤트나 다양한 혜택이 한번씩이라도 있으면 좋을거같아요. 지난번 반찬집 배달시에 배달팁을 배달후 요청해서 당황했어요. 자세히 보고 주문했어야하는 제 잘못도 있지만 어떤건 배달팁 같이써있고 같이 결제되는데..상품구매후 별도 배달팁요청 부분은 좀 그랬습니다.확실히 눈에 잘보이게 개선되어 주문시 착오없게되면 좋겠어요! 반찬가게등도 웰빙등 더 많이 업로드 부탁드립니다.감사합니다,3
59,이 어플의 가장 큰 문제점은 매장 지도확인 유무가 확률적이라는 점입니다. 지도를 시각적으로 확인하려먼 선택한 매장의 주문 메뉴가 배달-포장으로 분리되어 있을 때 포장을 선택해야지 확인할 수 있습니다. 다시 말해 해당 매장의 주문 메뉴가 배달-포장을 구분하지 않으면 주문을 결제하기 전까지 지도를 확인할 방법이 없다는 기적의 ui를 가지고 있다는 말입니다. 거기다 문제는 메인메뉴에서 포장탭을 선택해서 가게 검색을 했다고 해서 무조건 지도를 확인할 수 있는 게 아니라는 겁니다. 덕분에 포장주문 시킬 때 같은 이름의 다른 매장으로 잘못 찾아가는 일이 적잖이 발생합니다. 다른 배달 어플인 요기요는 100% 지도를 확인할 수 있었는데 왜 이 어플은 지도 확인을 확률제로 만들었나요?,1
60,메뉴 이름으로 검색 안 되고 가게 상호명만 검색할 수 있는거 너무 불편해요. 그리고 한식에서도 세부 카테고리가 정해져 있지 않아서 찾는 게 힘들고요.. 인터페이스도 깔끔하지 않고 너저분 해진거 같고 (배민라이더스 서비스 오픈 이후 밑스크롤에 무언가 많이 생겼네요) 복잡해요.,1
61,"배달팁 낮은 순으로 정렬을 했을 때 대부분의 가게가 배달팁 0원부터 시작합니다. 하지만 막상 배달팁 정보를 보면 4~5만원 이상을 시켜야만 배달팁이 0원이고 실질적으로 3~6천원까지도 지불해야하는 가게가 많습니다. 이 자체로는 불만이 없으나 이런 가게들이 '배달팁 낮은 순'위 정렬에서 최상단으로 올라오는 것이 문제입니다. 실질적으로 배달팁이 낮은 가게들 (0원~1500원)은 썸네일 상으로는 찾기가 어려워 아래로 계속 스크롤을 해야만 찾을 수 있습니다. 높은 주문 가격에 배달팁 0원을 책정하는 것이 요새 가게들이 상단에 노출될 수 있는 편법인 것 같은데 이로 인해 소비자도 불편하고 실제로 낮은 배달팁을 제공하는 판매자도 매우 손해를 보는 시스템입니다. 가게의 평균 배달팁을 보여주든지, '0원~'으로만 표기하지말고 최대 배달팁까지도 표기가 되는 방향으로 앱 수정이 되었으면 합니다.",3
62,안녕하세요 개발자님. 항상 배달의 민족 편리해서 잘 이용하고 있습니다. 다만 아쉬운 점이 두가지가 있는데요. 첫째. 교환권이 있을때 늘 전화로하면서 교환권 바코드 번호를 불러 드려야지만 주문이 가능한데 배달의 민족에서도 주문할때 교환권 바코드 번호 입력해서 번거롭지 않게 앱에서도 교환권으로 결제 기능이 있었으면 좋겠어요. 둘째. 전화 주문도 결제 완료건에 한해서만 누적 주문 횟수로 가능하게끔 해주셨으면해요 불편사항은 없고 다음 업데이트때 이 두가지 됬으면 좋겠네요~,5
63,"포장 선택시 기존 지도상에서 보이던 가게들이 목록으로만 볼수 있게 봐뀐점은 너무 불편합니다. 포장 주문 특성상 내가 주문한 위치에서 가게가 얼마나 멀리 있는지, 어떤식으로 가야 하는지 지도상에 직접 눈으로 보고 결정하는 점도 있는건데 이건 일일이 목록상에서 가게를 보고 찍어서 지도로 가는길을 찾아 봐야 하는데 기존 지도와 목록 두가지 다 볼수 있던 것과 너무 불편하네요 두가지다 선택이 될수 있으면 좋겠습니다.",2
64,"쿠팡이츠가 노골적으로 라이더가 동시에 다건 배달하는 모습을 광고로까지 만들면서, 비판하는데 개선사항이 진행되는 모습이 없음. 배달 시스템을 개선할수는 없어도 사용자와 가게 주인 입장에서 주문상태에서 픽업현황 정돈 알수 있어야하지만, 이 픽업상태 변화를 라이더가 배달시작 버튼 누름으로 바꾸고 있음. 이러면 배달 늦어지면 가게만 민원 전화 들어오고, 사용자는 사용자대로 짜증나는 형태로 될거 같음. 해당 기능 관련해서 개선이 필요해 보입니다.",1
65,첫화면 바뀐거 너무 불편하고 별로예요 웹디자인 진짜 지저분해요 쇼핑라이브? 중요도가 떨어지는걸 첫화면에두고 막상 중요한 주문하는걸 버튼으로 들어가게 하는건 무슨일이죠? 다른 배달앱으로 갈아타고 싶을정도 검색하는것도 검색을 한번 누르고 또 눌러야지 검색이 되는건 뭐죠...? 왜 이런 쓸데없는 기능을 추가하신거죠?,1
66,배달 음식이 개인의 취향에 따라 입맛이 틀리기 때문에 때론 맛도 허접하고 개념 없는 사장도 있있지만 .. 이곳 저곳 잘 찾아 맛있는곳 찾으면 단골이 됩니다 .. 편하게 집에서 음식을 즐길수 있는 대한민국이 대단 합니다~^^배달의 민족 다양한 음식점이 많아 별점과 리뷰 보며 잘 찾아 맛있는 음식 먹을수 있어 좋아요~^^,4
67,"몇년 전에는 다른 배달 앱 쓰다가 배달의민족만 계속쓰고 있는데요, 아쉬운 점이 있습니다 찜한가게가 딱 30개만 보이는 거요ㅜ 그렇다고 그 전에 했던 찜한가게가 없어지지는 않더라구요 찜한가게는 다 보여졌으면 좋겠습니다 또 리뷰를 보고 메뉴를 주문하려고 하는데 그 메뉴가 뭔지 몰라 주문을 망설였던 적이 몇 번 있어요 이건 아마 다른 앱에는 있는 기능일텐데 리뷰에 주문한 메뉴들도 자동으로 같이 뜨는 기능도 있었음 정말 좋겠어요! 배달의민족 정말 잘 쓰고 있습니당💕💕",3
68,어플의 구성이 좀~~ 그렇네요!! 메뉴의 전체사진이 있으면 좋겠는데.. 전단지 처럼!! 리뷰와 사진을 찾아보고서 주문을 하게 되네요.. 또한 주문 고객의 리뷰 작성시 자동으로.. 주문한 메뉴가 표시 되었으면 합니다.. 그래야 어떤 메뉴 사진인지 알아보기 쉽고 참고가 될 것 같네요~~,2
69,"정말 잘 쓰고 있는 앱입니다. 단지 아쉬운 점이라면 메뉴 선택후 결제창 이전 화면에서 메뉴별로 세부 추가사항을 수정할 수 있는 기능이 추가 되었으면 합니다. 즉, 예를 들어 베스킨라빈스에서 파인트( 3가지 맛)을 a b c로 시킨 뒤 결제하기를 누르기 이전 화면에서 파인트를 누르면 a b d로 수정할 수 있었으면 좋겠습니다 다시 메뉴를 삭제하고 세부사항을 누른 것이 번거롭게 느껴집니다. 꼭 반영되었으면 좋겠습니다! 감사합니다.",4
70,지도앱이나 다른 주문어플에서는 위치서비스가 정상적으로 작동되는데 이 어플만 제 핸드폰에서 위치 서비스를 이용할 수가 없네요 혹시나 싶어서 지웟다가 다시 깔아봣더니 아예 검색자체도 안되서 사용을 할 수가 없네요 처음엔 위치서비스 잘 되다가 갑자기 왜 이런거죠 참고로 사용 기종은 s7엣지 입니다,2
